$GPGGA,062249.00,3428.97688,N,13525.73294,E,1,12,0.76,26.7,M,34.4,M,,*6B
$GPGGA,062250.00,3428.97688,N,13525.73295,E,1,12,0.76,26.7,M,34.4,M,,*62
$GPGGA,062251.00,3428.97687,N,13525.73295,E,1,12,0.76,26.8,M,34.4,M,,*63
$GPGGA,062252.00,3428.97684,N,13525.73293,E,1,12,0.76,26.8,M,34.4,M,,*65
$GPGGA,062253.00,3428.97682,N,13525.73290,E,1,12,0.76,26.9,M,34.4,M,,*60
$GPGGA,062254.00,3428.97679,N,13525.73286,E,1,12,0.76,26.9,M,34.4,M,,*64
$GPGGA,062255.00,3428.97676,N,13525.73282,E,1,12,0.76,26.9,M,34.4,M,,*6E
$GPGGA,062256.00,3428.97675,N,13525.73278,E,1,12,0.76,26.9,M,34.4,M,,*6B
$GPGGA,062257.00,3428.97673,N,13525.73274,E,1,12,0.76,26.9,M,34.4,M,,*60
$GPGGA,062258.00,3428.97671,N,13525.73270,E,1,12,0.76,27.0,M,34.4,M,,*61
$GPGGA,062259.00,3428.97670,N,13525.73266,E,1,12,0.76,27.0,M,34.4,M,,*66
$GPGGA,062300.00,3428.97671,N,13525.73262,E,1,12,0.76,27.0,M,34.4,M,,*6E
$GPGGA,062301.00,3428.97672,N,13525.73257,E,1,12,0.76,27.0,M,34.4,M,,*6A
$GPGGA,062302.00,3428.97672,N,13525.73251,E,1,12,0.76,27.0,M,34.4,M,,*6F
$GPGGA,062303.00,3428.97672,N,13525.73244,E,1,12,0.76,27.0,M,34.4,M,,*6A
$GPGGA,062304.00,3428.97672,N,13525.73237,E,1,12,0.76,27.1,M,34.4,M,,*68
$GPGGA,062305.00,3428.97670,N,13525.73231,E,1,12,0.76,27.1,M,34.4,M,,*6D
$GPGGA,062306.00,3428.97668,N,13525.73225,E,1,12,0.76,27.2,M,34.4,M,,*61
$GPGGA,062307.00,3428.97665,N,13525.73218,E,1,12,0.76,27.3,M,34.4,M,,*62
$GPGGA,062308.00,3428.97662,N,13525.73211,E,1,12,0.76,27.3,M,34.4,M,,*63
$GPGGA,062309.00,3428.97658,N,13525.73206,E,1,12,0.76,27.4,M,34.4,M,,*6A
$GPGGA,062310.00,3428.97655,N,13525.73202,E,1,12,0.76,27.5,M,34.4,M,,*6A
$GPGGA,062311.00,3428.97653,N,13525.73199,E,1,12,0.76,27.5,M,34.4,M,,*6C
$GPGGA,062312.00,3428.97672,N,13525.73204,E,1,12,0.74,27.8,M,34.4,M,,*64
$GPGGA,062313.00,3428.97687,N,13525.73210,E,1,12,0.74,28.1,M,34.4,M,,*6C
$GPGGA,062314.00,3428.97699,N,13525.73215,E,1,12,0.74,28.4,M,34.4,M,,*64
$GPGGA,062315.00,3428.97709,N,13525.73219,E,1,12,0.74,28.6,M,34.4,M,,*63
$GPGGA,062316.00,3428.97717,N,13525.73224,E,1,12,0.74,28.9,M,34.4,M,,*6E
$GPGGA,062317.00,3428.97723,N,13525.73234,E,1,12,0.74,29.2,M,34.4,M,,*63
$GPGGA,062318.00,3428.97720,N,13525.73258,E,1,12,0.79,29.3,M,34.4,M,,*69
$GPGGA,062319.00,3428.97705,N,13525.73306,E,1,12,0.76,29.3,M,34.4,M,,*6A
$GPGGA,062320.00,3428.97705,N,13525.73374,E,1,12,0.74,29.4,M,34.4,M,,*60
$GPGGA,062321.00,3428.97692,N,13525.73446,E,1,12,0.74,29.3,M,34.4,M,,*6F
$GPGGA,062322.00,3428.97668,N,13525.73516,E,1,12,0.74,29.4,M,34.4,M,,*6A
$GPGGA,062323.00,3428.97632,N,13525.73568,E,1,12,0.74,29.4,M,34.4,M,,*6D
$GPGGA,062324.00,3428.97601,N,13525.73598,E,1,12,0.74,29.5,M,34.4,M,,*64
$GPGGA,062325.00,3428.97563,N,13525.73622,E,1,12,0.77,29.5,M,34.4,M,,*63
$GPGGA,062326.00,3428.97489,N,13525.73656,E,1,12,0.76,29.5,M,34.4,M,,*67
$GPGGA,062327.00,3428.97405,N,13525.73732,E,1,12,0.79,29.6,M,34.4,M,,*6D
$GPGGA,062328.00,3428.97305,N,13525.73873,E,1,12,0.88,29.6,M,34.4,M,,*61
$GPGGA,062329.00,3428.97252,N,13525.74083,E,1,12,0.74,29.7,M,34.4,M,,*61
$GPGGA,062330.00,3428.97216,N,13525.74349,E,1,12,0.74,29.7,M,34.4,M,,*6C
$GPGGA,062331.00,3428.97178,N,13525.74667,E,1,12,0.68,29.7,M,34.4,M,,*62
$GPGGA,062332.00,3428.97131,N,13525.75032,E,1,12,0.83,29.9,M,34.4,M,,*60
$GPGGA,062333.00,3428.97078,N,13525.75449,E,1,12,0.72,30.1,M,34.4,M,,*6B
$GPGGA,062334.00,3428.97012,N,13525.75915,E,1,12,0.82,30.0,M,34.4,M,,*6A
$GPGGA,062335.00,3428.96935,N,13525.76410,E,1,12,0.71,29.8,M,34.4,M,,*61
$GPGGA,062336.00,3428.96852,N,13525.76926,E,1,12,0.68,29.7,M,34.4,M,,*6D
$GPGGA,062337.00,3428.96761,N,13525.77467,E,1,12,0.71,29.6,M,34.4,M,,*63
$GPGGA,062338.00,3428.96672,N,13525.78033,E,1,12,0.68,29.5,M,34.4,M,,*6E
$GPGGA,062339.00,3428.96569,N,13525.78615,E,1,12,0.79,29.4,M,34.4,M,,*65
$GPGGA,062340.00,3428.96481,N,13525.79224,E,1,12,0.68,29.4,M,34.4,M,,*6B
$GPGGA,062341.00,3428.96389,N,13525.79847,E,1,12,0.68,29.3,M,34.4,M,,*6D
$GPGGA,062342.00,3428.96291,N,13525.80481,E,1,12,0.72,29.3,M,34.4,M,,*6D
$GPGGA,062343.00,3428.96184,N,13525.81131,E,1,12,0.71,29.2,M,34.4,M,,*66
$GPGGA,062344.00,3428.96078,N,13525.81794,E,1,12,0.72,29.3,M,34.4,M,,*68
$GPGGA,062345.00,3428.95969,N,13525.82471,E,1,12,0.72,29.2,M,34.4,M,,*69
$GPGGA,062346.00,3428.95854,N,13525.83158,E,1,12,0.92,29.2,M,34.4,M,,*64
$GPGGA,062347.00,3428.95736,N,13525.83852,E,1,12,0.92,29.1,M,34.4,M,,*6E
$GPGGA,062348.00,3428.95616,N,13525.84555,E,1,12,0.76,29.1,M,34.4,M,,*65
$GPGGA,062349.00,3428.95496,N,13525.85256,E,1,12,0.80,29.1,M,34.4,M,,*62
$GPGGA,062350.00,3428.95384,N,13525.85966,E,1,12,0.70,29.0,M,34.4,M,,*68
$GPGGA,062351.00,3428.95267,N,13525.86681,E,1,12,0.68,28.9,M,34.4,M,,*61
$GPGGA,062352.00,3428.95155,N,13525.87393,E,1,12,0.72,29.0,M,34.4,M,,*64
$GPGGA,062353.00,3428.95030,N,13525.88100,E,1,12,1.00,28.9,M,34.4,M,,*6C
$GPGGA,062354.00,3428.94909,N,13525.88813,E,1,12,0.92,28.9,M,34.4,M,,*68
